Time(s),File,Token Count
1308,/small.c,6052
1309,/small.c,6018
1313,/small.c,6001
1314,/small.c,5991
1315,/small.c,5986
1316,/small.c,5955
1316,/small.c,5936
1428,/small.c,5926
1510,/small.c,5910
1511,/small.c,5901
1512,/small.c,5887
1514,/small.c,5887
1708,/small.c,5850
1712,/small.c,5841
1715,/small.c,5815
1716,/small.c,5811
1716,/small.c,5806
1717,/small.c,5799
1907,/small.c,5793
1912,/small.c,5790
1913,/small.c,5786
1914,/small.c,5781
